domain,home_url,logo_url,status,error
"aamcobakersfield-whiteln.com","https://aamcobakersfield-whiteln.com","https://irp.cdn-website.com/96f83cc1/dms3rep/multi/logo+copy+2.png","OK",""
"intersport-courchevel1550.com","https://intersport-courchevel1550.com","https://www.intersport-courchevel1550.com/img/logo.png","OK",""
"pearson.com.hk","https://pearson.com.hk","https://www.pearson.com.hk/etc/clientlibs/platform/aem-core/components/content/pearson-banner/assets/images/pearson-logo.png","OK",""
"mazdaofalexandria.com","","","UNREADABLE",""
"pkf-dominicana.com","https://pkf-dominicana.com","https://www.pkf-dominicana.com/media/tmzfmwen/pkf-2-logo.svg","OK",""
"greatplacetowork.com.ve","https://greatplacetowork.com.ve","https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg","OK",""
"airbnb.ba","https://airbnb.ba","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"linak.es","","","UNREADABLE",""
"mazda-autohaus-goedde-meschede.de","https://mazda-autohaus-goedde-meschede.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"cdljatai.com.br","https://cdljatai.com.br","https://cdljatai.com.br/wp-content/uploads/2020/01/logo.png","OK",""
"isic.bg","","","UNREADABLE",""
"mazda-autohaus-ahb-gotha.de","https://mazda-autohaus-ahb-gotha.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"renaultpatriotismo.com.mx","","","UNREADABLE",""
"jungheinrich.com.au","https://jungheinrich.com.au","https://www.jungheinrich.com.au/resource/crblob/169834/d9f10ded7a2ad230e6e80379171eb65c/touch-icon-png-data.png","OK",""
"aamcotransmissionsknoxville-kingstonpike.com","https://aamcotransmissionsknoxville-kingstonpike.com","https://www.aamcotransmissionsknoxville-kingstonpike.com/images/logo.png","OK",""
"medef71.com","https://medef71.com","https://www.medef71.com/bundles/medeffront/img/burger-menu.svg","OK",""
"airbnb.dk","https://airbnb.dk","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"culliganwaterstillwater.com","https://culliganwaterstillwater.com","https://www.culliganwaterstillwater.com/images/logos/culligan_water_you_love.svg","OK",""
"eftech-international.com","https://eftech-international.com","https://eftech-international.com/wp-content/uploads/2021/09/eft-logo.png","OK",""
"mateco.ro","https://mateco.ro","https://www.mateco.ro/images/front/logo.svg","OK",""
"toyotasanpablo.com.ph","https://toyotasanpablo.com.ph","https://www.toyotasanpablo.com.ph/img/Toyota.png","OK",""
"cdlniteroi.com.br","https://cdlniteroi.com.br","https://www.cdlniteroi.com.br/wp-content/uploads/2016/04/cropped-logo-site-08-192x192.png","OK",""
"skodalondon.com","https://skodalondon.com","https://d2638j3z8ek976.cloudfront.net/f1a300c70b0e85556bfa234de48875a3975ababb/1756370448/images/ico/apple-touch-icon-144-precomposed.png","OK",""
"einhell.pl","https://einhell.pl","https://einhell.pl/wp-content/uploads/2024/10/cropped-Einhell-logo-256x256-1-32x32.png","OK",""
"aeccglobal.com.bd","https://aeccglobal.com.bd","https://aeccglobal.com.bd/images/new-logo.png","OK",""
"foxinaboxmiami.com","https://foxinaboxmiami.com","https://www.foxinaboxmiami.com/bin/images/main_new/logo/miami_facebook_fox.png","OK",""
"rinnai.com.tw","https://rinnai.com.tw","https://www.rinnai.com.tw/assets/img/logo.svg","OK",""
"vbh.de","https://vbh.de","https://www.vbh.de/android-chrome-192x192.png","OK",""
"kia.com.ni","https://kia.com.ni","https://kia.com.ni/wp-content/uploads/2024/11/cropped-1216_Kia_basic_logo_White.png","OK",""
"toyotahonduras.com","https://toyotahonduras.com","https://toyotahonduras.com/asset/images/comunes/toyota-main.png","OK",""
"aamcorochesterny.com","https://aamcorochesterny.com","https://www.aamcorochesterny.com/images/logo.png","OK",""
"jll.co.il","https://jll.co.il","https://www.jll.com/content/dam/tech-resources/android-chrome-192x192.png","OK",""
"budgetqatar.com","","","UNREADABLE",""
"garminstore.com.br","https://garminstore.com.br","https://garmin.vteximg.com.br/arquivos/favi.png","OK",""
"mersen.com.tr","https://mersen.com.tr","https://www.mersen.com.tr/themes/notportal_minisite/logo.png","OK",""
"jungheinrich.com.br","https://jungheinrich.com.br","https://www.jungheinrich.com.br/resource/crblob/169834/d9f10ded7a2ad230e6e80379171eb65c/touch-icon-png-data.png","OK",""
"tasuki-holdings.co.jp","https://tasuki-holdings.co.jp","https://tasuki-holdings.co.jp/wpapp/wp-content/themes/tasuki/images/common/logo.svg","OK",""
"titancontainers.com.tr","https://titancontainers.com.tr","https://titancontainers.com.tr/hs-fs/hubfs/TITAN%20Containers%20Colour%20Logo%20Transparent.png","OK",""
"wurth.co.uk","https://wurth.co.uk","https://eshop.wurth.co.uk/is-bin/intershop.static/WFS/3108-B1-Site/-/en_GB/webkit_bootstrap/dist/img/wuerth-logo.svg","OK",""
"aamcochino.com","https://aamcochino.com","https://www.aamcochino.com/images/logo.png","OK",""
"ctdi.in","https://ctdi.in","https://www.ctdi.in/assets/images/general/logo.svg","OK",""
"axa.com.br","https://axa.com.br","https://strgaccdataaxaprod.blob.core.windows.net/strapi-uploads/assets/patrimoniais-blue-2-64x64.svg","OK",""
"aliaxis.gr","https://aliaxis.gr","https://www.aliaxis.gr/aliaxis-group/images/logo-white.svg","OK",""
"aamcolongbeachca.com","https://aamcolongbeachca.com","https://www.aamcolongbeachca.com/images/logo.png","OK",""
"mazdanorkar.com","https://mazdanorkar.com","http://www.mazdanorkar.com/wp-content/themes/dt-the7-mazda/imagenes/cta-whatsapp/logo-perfil.png","OK",""
"kia-brueggemann-brandenburg.de","https://kia-brueggemann-brandenburg.de","https://www.kia-brueggemann-brandenburg.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"plastoplan.si","https://plastoplan.si","https://www.plastoplan.si/wp-content/uploads/sites/29/cropped-LOG_UNT_Plastoplan-Plastika-192x192.png","OK",""
"sitechdo.com.mx","https://sitechdo.com.mx","https://sitechdo.com.mx/wp-content/uploads/2018/05/cropped-logo-SITECH.jpg","OK",""
"bonprix.co.uk","https://bonprix.co.uk","https://www.bonprix.co.uk/apple-touch-icon-152x152.png","OK",""
"holidayland-pohlheim.de","https://holidayland-pohlheim.de","https://www.holidayland-pohlheim.de/docs/user/zentrale/_img/20220816111627_f9b7deb91ae237cb08720299e17c3f7d/apple-icon-180x180.png","OK",""
"minisouruguay.com.uy","https://minisouruguay.com.uy","https://f.fcdn.app/assets/commerce/www.minisouruguay.com.uy/f80f_eebc/public/web/img/logo.svg","OK",""
"synlab.si","https://synlab.si","https://www.synevo.si/images/header-logo.svg","OK",""
"hyundaiofchatham.ca","","","UNREADABLE",""
"synlab.ec","https://synlab.ec","https://www.synlab.ec/typo3conf/ext/synlab2021/Resources/Public/Grafix/Svg/logo_synlab.svg","OK",""
"toysrus.com.sa","","","UNREADABLE",""
"monitus.com","https://monitus.com","https://monitus.com/assets/monituslogo.png","OK",""
"mazdaofbedford.com","","","UNREADABLE",""
"andre-media.it","https://andre-media.it","https://andre-media.it/wp-content/uploads/2025/06/cropped-logo-square-1-192x192.png","OK",""
"habitatbroward.org","","","UNREADABLE",""
"mazda.lv","https://mazda.lv","https://www.mazda.lv/media/akzfzg01/web-app-manifest-512x512.png","OK",""
"mazda-autohaus-mueller-plauen.de","https://mazda-autohaus-mueller-plauen.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"aamcola-culvercity.com","https://aamcola-culvercity.com","https://www.aamcola-culvercity.com/images/logo.png","OK",""
"bbraun.pk","https://bbraun.pk","https://www.bbraun.pk/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"hondamurcia.com","https://hondamurcia.com","https://cdnwp.dealerk.com/8c54192f/uploads/sites/852/2024/07/logo_cars_mobi_hires-0x32.png","OK",""
"repsol.pe","https://repsol.pe","https://www.repsol.pe/content/dam/global/favicon/favicon-96x96.png","OK",""
"astreitalia.it","https://astreitalia.it","https://www.astreitalia.it/wp-content/uploads/2022/02/cropped-ASTRE_logo_2022-neg-192x192.jpg","OK",""
"franzcollection.com","https://franzcollection.com","https://www.franzcollection.com/assets/img/favicon/favicon192.png","OK",""
"aamcophoenixville.com","https://aamcophoenixville.com","https://www.aamcophoenixville.com/images/logo.png","OK",""
"algeco.si","https://algeco.si","https://www.algeco.si/sites/default/files/logo-algeco2017.png","OK",""
"kia.am","https://kia.am","https://www.kia.am/wp-content/uploads/2023/11/Main-logo1.svg","OK",""
"gs1ec.org","https://gs1ec.org","https://gs1ec.org/contenido/wp-content/uploads/2021/09/GS1-logo.png","OK",""
"medef-44.fr","https://medef-44.fr","https://www.medef-44.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"flashbay.es","https://flashbay.es","https://static.flashbay.es/images/header/flashbay_range.jpg","OK",""
"bakertilly.ec","https://bakertilly.ec","https://www.bakertilly.ec/es/wp-content/uploads/2023/07/logo-bakertilly-asesoria-economia-quito-ecuador-guayaquil.webp","OK",""
"entergy-texas.com","https://entergy-texas.com","https://www.entergytexas.com/wp-content/uploads/EntergyTexas_Logo_340x156.png","OK",""
"isover.co.kr","","","UNREADABLE",""
"julis-rhein-berg.de","https://julis-rhein-berg.de","https://julis-rhein-berg.de/wp-content/uploads/sites/27/2022/06/Logo-Junge-Liberale-768x588.png","OK",""
"veolia.nl","https://veolia.nl","https://www.veolia.nl/themes/custom/veo_site/build/assets/images/temp/logo-sticky.png","OK",""
"aamcostroudsburg.com","https://aamcostroudsburg.com","https://www.aamcostroudsburg.com/images/logo.png","OK",""
"aamcowashingtondc.com","https://aamcowashingtondc.com","https://www.aamcowashingtondc.com/images/logo.png","OK",""
"aamcobronx.com","https://aamcobronx.com","https://www.aamcobronx.com/images/logo.png","OK",""
"invisalign.it","https://invisalign.it","https://images.ctfassets.net/vh25xg5i1h5l/zix2MazjqyXvYC2P9RxAp/ee843a74684df86705548517f8f72ef8/logo-invisalign-primary-blue-RGB.svg","OK",""
"enterpriserentacar.bg","","","UNREADABLE",""
"internationalsos.no","https://internationalsos.no","https://nordichealthpartner.com/wp-content/themes/isos/assets/logo.svg","OK",""
"kokuyo-furniture.com.my","https://kokuyo-furniture.com.my","https://www.kokuyo-furniture.com.my/v1/wp-content/uploads/2021/05/kokuyo-logo-sm.png","OK",""
"trulynolenrecife.com.br","https://trulynolenrecife.com.br","https://trulynolenrecife.com.br/wp-content/plugins/revslider/public/assets/assets/dummy.png","OK",""
"mazda-autohaus-born-ludwigslust.de","https://mazda-autohaus-born-ludwigslust.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"aamcophoenixmaryvale.com","https://aamcophoenixmaryvale.com","https://www.aamcophoenixmaryvale.com/images/logo.png","OK",""
"travelocarbooking.com","","","UNREADABLE",""
"medef-franche-comte.com","https://medef-franche-comte.com","https://www.medef-franche-comte.com/bundles/medeffront/img/burger-menu.svg","OK",""
"aamcofortlauderdale-plantation.com","https://aamcofortlauderdale-plantation.com","https://www.aamcofortlauderdale-plantation.com/images/logo.png","OK",""
"plameco-baer.de","https://plameco-baer.de","https://www.plameco-baer.de/wp-content/uploads/2020/01/cropped-plameco-spanndecken-logo-plameco-siegen-192x192.png","OK",""
"wurth.pe","https://wurth.pe","https://eshop.wurth.pe/img/logo-1643214833.jpg","OK",""
"bbraun.be","https://bbraun.be","https://www.bbraun.be/content/dam/test/bbraun-logo-full.png","OK",""
"sitech.ch","https://sitech.ch","https://sitech.ch/wp-content/plugins/translatepress-multilingual/assets/images/flags/de_DE.png","OK",""
"cpi-print.com","https://cpi-print.com","https://www.cpi-print.com/wp-content/uploads/2020/10/LogoCPI.png","OK",""
"eru.com.ua","https://eru.com.ua","https://www.eru.com.ua/styles/imgs/logo.svg","OK",""
"steelhousegroup.ee","https://steelhousegroup.ee","https://steelhousegroup.ee/wp-content/uploads/2023/07/steelhouse-logo-original-ee.svg","OK",""
"matutis.de","https://matutis.de","https://matutis.de/wp-content/uploads/cropped-Matutis-Logo-20251.png","OK",""
"despat.com","https://despat.com","https://despat.com/wp-content/uploads/2024/12/cropped-DESPAT-LOGO1-1-192x192.jpeg","OK",""
"aamcopomonaca.com","https://aamcopomonaca.com","https://www.aamcopomonaca.com/images/logo.png","OK",""
"greatplacetowork.cl","https://greatplacetowork.cl","https://www.greatplacetowork.cl/assets/themes/gptw-2018/assets/images/logo.png","OK",""
"duracell.co.za","","","UNREADABLE",""
"santanderuniversidades.com.mx","","","UNREADABLE",""
"axa-lifeeurope.com","https://axa-lifeeurope.com","https://www.axa-lifeeurope.com/images/logo-axa.svg","OK",""
"cdlcuritiba.org.br","https://cdlcuritiba.org.br","https://cdlcuritiba.org.br/wp-content/uploads/2025/04/LOGOS_-SPC-01.png","OK",""
"kawasaki-herzog.de","https://kawasaki-herzog.de","https://images5.1000ps.net/member-dateien/1077518_files/brand-symbol-kawasaki-horizontal-white-1-1_2024-02-20.png","OK",""
"kiaofcoatesville.com","","","UNREADABLE",""
"aeccglobal.ng","https://aeccglobal.ng","https://aeccglobal.ng/images/new-logo.png","OK",""
"lamannamovingny.com","https://lamannamovingny.com","https://images.localedge.com/images/timesunion/media_library/310/103/media21.png","OK",""
"meggle.it","https://meggle.it","https://www.meggle.it/typo3conf/ext/meggle/Resources/Public/Images/meggle-logo.svg","OK",""
"duluxarabia.com","https://duluxarabia.com","https://www.duluxarabia.com/content/dam/akzonobel-flourish/dulux/uk/favicons/icon-512x512.png","OK",""
"plameco-bonn.de","https://plameco-bonn.de","https://www.plameco-bonn.de/s/misc/logo.jpg","OK",""
"yves-rocher.de","","","UNREADABLE",""
"aamcoreynoldsburgoh.com","https://aamcoreynoldsburgoh.com","https://www.aamcoreynoldsburgoh.com/images/logo.png","OK",""
"mazdaoflodi.com","","","UNREADABLE",""
"rotary.no","https://rotary.no","https://www.rotary.no/bundles/bwctemplatesappmosaictpl039/img/rotary-logo.png","OK",""
"babgencel.de","https://babgencel.de","https://www.babgencel.de/album/babgencel/1bb-LOGO.png","OK",""
"solutions30.nl","","","UNREADABLE",""
"nestle-esar.com","","","UNREADABLE",""
"cinnabon.ca","https://cinnabon.ca","https://cinnabon.ca/wp-content/uploads/2019/12/CinnabonHugLogo.png","OK",""
"actemium.nl","https://actemium.nl","https://actemium.nl/wp-content/themes/actemium/dist/img/logo-actemium.svg","OK",""
"veolia.co.uk","https://veolia.co.uk","https://www.veolia.co.uk/themes/custom/veo_site/build/assets/images/temp/logo-sticky.png","OK",""
"aamco-duluthga.com","https://aamco-duluthga.com","https://www.aamco-duluthga.com/images/logo.png","OK",""
"nissanoflebanonnh.com","","","UNREADABLE",""
"solatube.no","https://solatube.no","https://solatube.no/wp-content/themes/theme5150/img/icons/touch.png","OK",""
"pefc.org","https://pefc.org","https://www.pefc.org/assets/icons/twitter-x-green.svg","OK",""
"grantthornton.do","https://grantthornton.do","https://www.grantthornton.do/dist/images/grantthornton_logo-180x180.png","OK",""
"aamcomanchesterct.com","https://aamcomanchesterct.com","https://www.aamcomanchesterct.com/images/logo.png","OK",""
"titancontainers.fr","https://titancontainers.fr","https://titancontainers.fr/wp-content/uploads/2023/12/logo.png","OK",""
"pragroup.no","https://pragroup.no","https://www.pragroup.no/wp-content/uploads/2017/08/cropped-pra-group-logo.png","OK",""
"airbnb.cl","https://airbnb.cl","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"msdinsight.no","https://msdinsight.no","https://www.msdinsight.no/wp-content/uploads/sites/90/2022/10/MSD_Logo.svg","OK",""
"airbnb.ru","https://airbnb.ru","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"spitex-romanshorn.ch","https://spitex-romanshorn.ch","https://www.spitex-romanshorn.ch/img/spitex2022/ch.spitex-romanshorn2022/logo_de-hc639A7CA1.svg","OK",""
"msd-animal-health.co.uk","https://msd-animal-health.co.uk","https://www.msd-animal-health.co.uk/wp-content/uploads/sites/26/2020/05/msd-animal-health-logo.png","OK",""
"experian.com.my","https://experian.com.my","https://www.experian.com.my/apple-touch-icon-180x180.png","OK",""
"titancontainers.ie","https://titancontainers.ie","https://titancontainers.ie/wp-content/uploads/2023/12/logo.png","OK",""
"subway-franchise.fr","https://subway-franchise.fr","https://subway-franchise.fr/wp-content/uploads/subway-website-yellow-green-logo.svg","OK",""
"culliganofsouthwestwisconsin.com","https://culliganofsouthwestwisconsin.com","https://www.culliganofsouthwestwisconsin.com/images/logos/culligan_water_you_love.svg","OK",""
"savethechildren.es","https://savethechildren.es","https://www.savethechildren.es/themes/custom/stc/logo.png","OK",""
"culliganlemars.com","https://culliganlemars.com","https://www.culliganlemars.com/images/logos/culligan_water_you_love.svg","OK",""
"aliaxis-me.com","https://aliaxis-me.com","https://aliaxis-me.com/aliaxis-group/images/logo-white.svg","OK",""
"pilotpen.hu","https://pilotpen.hu","https://www.pilotpen.hu/wp-content/uploads/2023/11/vector.png","OK",""
"analytik-jena.ru","","","UNREADABLE",""
"sephora.fr","","","UNREADABLE",""
"bosch-pt.com.my","https://bosch-pt.com.my","https://www.bosch-pt.com.my/my/media/professional/central_assets/global_settings/tv_search_100x60.png","OK",""
"isover.at","","","UNREADABLE",""
"medeforne.fr","","","UNREADABLE",""
"ardex.pl","https://ardex.pl","https://ardex.pl/wp-content/themes/ardex-uk/imgs/ardex-logo-black.png","OK",""
"culliganmonroe.com","https://culliganmonroe.com","https://www.culliganjanesville.com/images/logos/culligan_water_you_love.svg","OK",""
"foxinaboxzutphen.com","https://foxinaboxzutphen.com","https://www.foxinaboxzutphen.com/bin/images/main_new/logo/zutphen_facebook_fox.png","OK",""
